chrom	left	right	max_coverage	gene_id	strand	pval	past_fdr	padj	height
IV	12782128	12782172	10	WBGene00014631	+	0.0	True	0.0	10.0
IV	12786208	12786252	5	WBGene00014632	+	0.012	False	0.0339063829787	5.0
IV	11081195	11081223	5	WBGene00002344	-	0.155	False	0.253030116779	5.0
IV	11081224	11081274	5	WBGene00002344	-	0.155	False	0.253030116779	5.0
IV	11081277	11081311	8	WBGene00002344	-	0.0	True	0.0	8.0
IV	11081346	11081398	3	WBGene00002344	-	0.996	False	1.0	3.0
IV	11081451	11081503	3	WBGene00002344	-	0.996	False	1.0	3.0
IV	11081963	11082025	3	WBGene00002344	-	0.996	False	1.0	3.0
III	13009423	13009480	8	WBGene00014639	+	0.034	False	0.0790753064799	7.0
V	11783732	11783756	2	WBGene00010082	+	0.036	False	0.0822857142857	2.0
X	6089060	6089108	7	WBGene00002007	-	0.0	True	0.0	6.0
X	6089234	6089280	6	WBGene00002007	-	0.0	True	0.0	6.0
X	6089282	6089314	3	WBGene00002007	-	0.239	False	0.353246521981	3.0
X	6090529	6090572	2	WBGene00002007	-	0.971	False	1.0	2.0
X	767311	767337	3	WBGene00020216	-	0.015	False	0.0408196721311	3.0
III	10467416	10467444	2	WBGene00000231	+	0.942	False	1.0	2.0
III	10467486	10467529	3	WBGene00000231	+	0.157	False	0.255197062424	3.0
III	10467684	10467727	4	WBGene00000231	+	0.013	False	0.0362308499475	4.0
III	10467865	10467930	2	WBGene00000231	+	0.942	False	1.0	2.0
III	10467930	10467978	5	WBGene00000231	+	0.001	True	0.00379428571429	5.0
I	5428758	5428784	2	WBGene00000230	-	0.277	False	0.396610242588	2.0
I	8813775	8813808	2	WBGene00009454	+	0.1	False	0.179338284943	2.0
IV	11653657	11653715	15	WBGene00001320	-	0.0	True	0.0	15.0
IV	11654722	11654753	2	WBGene00001320	-	1.0	False	1.0	2.0
I	7693924	7693974	3	WBGene00011970	+	0.001	True	0.00379428571429	3.0
V	11119974	11119998	3	WBGene00010408	-	0.001	True	0.00379428571429	3.0
I	7678592	7678634	2	WBGene00011975	+	0.047	False	0.100589846898	2.0
II	9059469	9059513	4	WBGene00011977	-	0.018	False	0.0472878338279	4.0
II	9061101	9061135	3	WBGene00011977	-	0.241	False	0.355608888889	3.0
IV	4446729	4446796	10	WBGene00019947	+	0.0	True	0.0	10.0
IV	4446838	4446880	8	WBGene00019947	+	0.001	True	0.00379428571429	8.0
V	11110237	11110266	3	WBGene00010405	-	0.002	True	0.00712064343164	3.0
II	7774013	7774110	5	WBGene00015512	-	0.601	False	0.74556562354	2.0
IV	8307623	8307654	2	WBGene00018073	-	0.09	False	0.164741557547	2.0
I	8217605	8217679	16	WBGene00011376	+	0.0	True	0.0	11.0
IV	8437692	8437722	2	WBGene00020824	+	0.123	False	0.210223938224	2.0
III	4592976	4593008	2	WBGene00004874	+	0.018	False	0.0472878338279	2.0
I	8209483	8209507	2	WBGene00011379	-	0.888	False	0.999799915218	2.0
I	8209742	8209786	7	WBGene00011379	-	0.0	True	0.0	7.0
IV	10926578	10926602	3	WBGene00004319	+	0.005	False	0.0159423769508	3.0
IV	10926736	10926762	2	WBGene00004319	+	0.22	False	0.331435053885	2.0
I	9616553	9616584	3	WBGene00004312	-	0.0	True	0.0	3.0
IV	8682385	8682420	7	WBGene00017237	-	0.0	True	0.0	7.0
IV	4257815	4257842	4	WBGene00000123	+	0.0	True	0.0	4.0
IV	4257856	4257903	2	WBGene00000123	+	0.299	False	0.423092168354	2.0
IV	12124603	12124630	2	WBGene00000122	+	0.26	False	0.376122004357	2.0
IV	12124696	12124729	2	WBGene00000122	+	0.26	False	0.376122004357	2.0
II	12541979	12542011	2	WBGene00014380	-	0.595	False	0.738812529219	2.0
III	4471660	4471705	19	WBGene00004132	-	0.0	True	0.0	19.0
III	4471796	4471828	10	WBGene00004132	-	0.0	True	0.0	10.0
III	4471888	4471914	2	WBGene00004132	-	1.0	False	1.0	2.0
III	4472031	4472096	12	WBGene00004132	-	0.0	True	0.0	11.0
III	7170567	7170593	4	WBGene00018152	+	0.002	True	0.00712064343164	4.0
III	7170800	7170823	2	WBGene00018152	+	0.711	False	0.855260869565	2.0
III	7170915	7170940	2	WBGene00018152	+	0.711	False	0.855260869565	2.0
I	3788698	3788736	4	WBGene00004425	+	0.0	True	0.0	4.0
II	10497231	10497264	3	WBGene00004134	-	0.021	False	0.0539941916747	3.0
II	10497426	10497473	2	WBGene00004134	-	0.473	False	0.617037328094	2.0
II	10497590	10497632	2	WBGene00004134	-	0.473	False	0.617037328094	2.0
I	6425682	6425714	2	WBGene00018156	+	0.023	False	0.0584574162679	2.0
V	12063444	12063478	4	WBGene00004138	-	0.0	True	0.0	4.0
III	13172917	13172962	7	WBGene00012716	+	0.0	True	0.0	7.0
I	8530123	8530167	3	WBGene00014418	-	0.621	False	0.765016697588	3.0
I	10933628	10933662	3	WBGene00045433	-	0.001	True	0.00379428571429	3.0
II	14226459	14226496	2	WBGene00012983	-	0.317	False	0.442434051498	2.0
II	14226517	14226544	3	WBGene00012983	-	0.007	False	0.0211272727273	3.0
X	12889971	12890029	16	WBGene00014416	+	0.0	True	0.0	16.0
X	12890284	12890327	8	WBGene00014417	-	0.026	False	0.0641188486537	8.0
IV	9146372	9146415	6	WBGene00009078	-	0.0	True	0.0	6.0
V	9503561	9503647	9	WBGene00014423	+	0.22	False	0.331435053885	8.0
II	13834880	13834959	10	WBGene00044973	-	0.622	False	0.765893370422	7.0
V	5588143	5588180	10	WBGene00235159	+	0.0	True	0.0	10.0
IV	8984216	8984269	3	WBGene00008274	+	0.009	False	0.0260392156863	3.0
IV	8984338	8984393	5	WBGene00008274	+	0.0	True	0.0	4.0
I	4585883	4585967	3	WBGene00023452	+	1.0	False	1.0	2.0
III	6013739	6013768	2	WBGene00003796	-	0.058	False	0.118225633154	2.0
III	3400773	3400821	4	WBGene00003795	-	0.0	True	0.0	4.0
I	5696960	5696991	2	WBGene00003793	+	0.205	False	0.314728323699	2.0
I	5697009	5697060	2	WBGene00003793	+	0.205	False	0.314728323699	2.0
I	2921534	2921568	3	WBGene00004049	-	0.001	True	0.00379428571429	3.0
IV	7470937	7470963	2	WBGene00004044	-	0.196	False	0.302484601976	2.0
IV	7470964	7470989	3	WBGene00004044	-	0.003	False	0.0101503184713	3.0
III	8409240	8409281	3	WBGene00022697	+	0.012	False	0.0339063829787	3.0
I	2123325	2123387	2	WBGene00003799	+	0.026	False	0.0641188486537	2.0
I	6453721	6453768	4	WBGene00003798	+	0.0	True	0.0	4.0
I	9470504	9470536	2	WBGene00004808	+	0.228	False	0.341549915398	2.0
V	5275722	5275757	2	WBGene00015073	-	0.067	False	0.132011869436	2.0
V	12878615	12878647	2	WBGene00011590	+	0.34	False	0.466687338501	2.0
X	1506368	1506416	2	WBGene00219886	+	0.538	False	0.683697607656	2.0
V	7833406	7833434	3	WBGene00003242	+	0.034	False	0.0790753064799	3.0
V	7833466	7833497	2	WBGene00003242	+	0.777	False	0.913551128818	2.0
V	7833559	7833598	7	WBGene00003242	+	0.0	True	0.0	7.0
V	7842302	7842337	3	WBGene00003242	+	0.034	False	0.0790753064799	3.0
II	13749837	13749867	3	WBGene00003246	+	0.006	False	0.0186168224299	3.0
II	13749882	13749907	2	WBGene00003246	+	0.251	False	0.36549122807	2.0
IV	2606955	2606979	2	WBGene00022078	+	0.495	False	0.638833819242	2.0
IV	2607145	2607187	3	WBGene00022078	+	0.026	False	0.0641188486537	3.0
IV	17257417	17257459	2	WBGene00013998	+	0.181	False	0.283955109273	2.0
I	6360198	6360247	9	WBGene00019396	+	0.0	True	0.0	8.0
I	6360277	6360300	2	WBGene00019396	+	0.946	False	1.0	2.0
I	12198628	12198676	2	WBGene00013993	+	0.804	False	0.933314685315	2.0
I	6367766	6367795	3	WBGene00019399	+	0.003	False	0.0101503184713	3.0
X	10152657	10152700	2	WBGene00006839	+	0.106	False	0.187191489362	2.0
IV	5886609	5886642	2	WBGene00019154	+	0.038	False	0.0858231292517	2.0
I	3826252	3826294	2	WBGene00006833	+	0.842	False	0.958984562607	2.0
I	3826380	3826416	2	WBGene00006833	+	0.842	False	0.958984562607	2.0
I	3826425	3826467	3	WBGene00006833	+	0.103	False	0.183111111111	3.0
V	14034348	14034380	2	WBGene00011625	-	0.064	False	0.12751987997	2.0
I	5119644	5119673	2	WBGene00022459	+	0.267	False	0.384572668113	2.0
I	5120221	5120280	4	WBGene00022459	+	0.0	True	0.0	4.0
IV	2612324	2612366	2	WBGene00022101	+	0.241	False	0.355608888889	2.0
II	2920697	2920730	4	WBGene00022452	+	0.0	True	0.0	4.0
III	7914665	7914700	2	WBGene00001628	-	0.276	False	0.395604964922	2.0
III	7914717	7914739	2	WBGene00001628	-	0.276	False	0.395604964922	2.0
I	9696709	9696752	5	WBGene00007301	-	0.0	True	0.0	5.0
IV	10111065	10111113	2	WBGene00007307	-	0.082	False	0.15348273432	2.0
II	14782536	14782575	4	WBGene00013193	+	0.0	True	0.0	4.0
II	13198372	13198405	4	WBGene00002264	+	0.008	False	0.0236878483835	4.0
II	13199499	13199566	4	WBGene00002264	+	0.156	False	0.254038013489	3.0
I	14367520	14367557	5	WBGene00013668	+	0.0	True	0.0	5.0
I	10793056	10793084	2	WBGene00018849	+	0.041	False	0.090898163606	2.0
I	9976572	9976600	2	WBGene00001226	-	0.024	False	0.0603065279092	2.0
I	9271629	9271660	2	WBGene00008780	-	0.555	False	0.698947368421	2.0
I	9271661	9271695	2	WBGene00008780	-	0.555	False	0.698947368421	2.0
I	9271726	9271757	3	WBGene00008780	-	0.023	False	0.0584574162679	3.0
II	11967117	11967159	2	WBGene00012221	-	0.17	False	0.27004784689	2.0
II	11965119	11965179	3	WBGene00012220	+	0.107	False	0.188581287326	2.0
III	6196040	6196085	2	WBGene00016014	-	0.042	False	0.0926511627907	2.0
III	10537511	10537542	3	WBGene00001993	+	0.002	True	0.00712064343164	3.0
IV	4469738	4469780	3	WBGene00019719	-	0.057	False	0.116814814815	3.0
I	489752	489789	2	WBGene00021024	+	0.123	False	0.210223938224	2.0
V	1018104	1018161	9	WBGene00019971	+	0.0	True	0.0	9.0
V	1018176	1018224	2	WBGene00019971	+	0.83	False	0.949388458226	2.0
V	1018248	1018279	3	WBGene00019971	+	0.084	False	0.156016783217	3.0
III	8226058	8226114	17	WBGene00016238	+	0.0	True	0.0	17.0
III	8226114	8226148	5	WBGene00016238	+	0.115	False	0.199113428944	5.0
III	8226254	8226284	3	WBGene00016238	+	0.986	False	1.0	3.0
II	7899996	7900026	2	WBGene00004208	+	0.095	False	0.171997273347	2.0
V	12115178	12115211	2	WBGene00007549	+	0.033	False	0.0774275618375	2.0
IV	1490783	1490811	2	WBGene00003806	-	0.247	False	0.361649393605	2.0
III	11917761	11917799	3	WBGene00003802	+	0.003	False	0.0101503184713	3.0
X	2799076	2799113	2	WBGene00006496	+	0.016	False	0.0427525150905	2.0
X	8677838	8677869	4	WBGene00019572	+	0.0	True	0.0	4.0
IV	11041954	11041980	2	WBGene00006490	+	0.224	False	0.33650678733	2.0
IV	11047054	11047089	2	WBGene00006490	+	0.224	False	0.33650678733	2.0
IV	9205946	9205977	2	WBGene00006941	+	0.007	False	0.0211272727273	2.0
II	9713883	9713915	6	WBGene00006940	-	0.0	True	0.0	6.0
II	9714000	9714050	23	WBGene00006940	-	0.0	True	0.0	23.0
III	5726839	5726870	2	WBGene00006943	+	0.577	False	0.721861516722	2.0
III	5726884	5726926	3	WBGene00006943	+	0.03	False	0.0721739130435	3.0
III	5726989	5727031	4	WBGene00006943	+	0.0	True	0.0	4.0
I	4635531	4635561	2	WBGene00016653	+	0.1	False	0.179338284943	2.0
IV	3506921	3506953	3	WBGene00000424	-	0.013	False	0.0362308499475	3.0
I	10227355	10227390	5	WBGene00000426	-	0.0	True	0.0	5.0
I	10227463	10227489	3	WBGene00000426	-	0.021	False	0.0539941916747	3.0
III	4917274	4917304	2	WBGene00017830	-	0.088	False	0.162085991678	2.0
I	3888250	3888292	2	WBGene00016836	+	0.03	False	0.0721739130435	2.0
I	7536288	7536315	3	WBGene00000938	-	0.004	False	0.0130515970516	3.0
I	7536320	7536351	2	WBGene00000938	-	0.288	False	0.410369098712	2.0
IV	6916010	6916036	3	WBGene00020682	+	0.0	True	0.0	3.0
IV	6912769	6912811	6	WBGene00020683	+	0.0	True	0.0	6.0
II	6089101	6089134	5	WBGene00001402	-	0.0	True	0.0	5.0
I	9712721	9712745	2	WBGene00001405	-	0.194	False	0.299746364165	2.0
IV	6917133	6917177	2	WBGene00020687	-	0.038	False	0.0858231292517	2.0
IV	5184994	5185030	4	WBGene00020994	+	0.001	True	0.00379428571429	4.0
II	11729837	11729931	4	WBGene00000114	+	0.998	False	1.0	2.0
II	11730762	11730804	2	WBGene00000114	+	0.998	False	1.0	2.0
II	11731054	11731118	5	WBGene00000114	+	0.038	False	0.0858231292517	4.0
II	11731157	11731188	6	WBGene00000114	+	0.0	True	0.0	6.0
I	6231501	6231530	4	WBGene00020350	-	0.002	True	0.00712064343164	4.0
I	3859554	3859591	2	WBGene00020190	-	0.062	False	0.124374622356	2.0
V	6533938	6533984	2	WBGene00001089	-	0.056	False	0.11538867339	2.0
IV	12446093	12446120	3	WBGene00001085	-	0.0	True	0.0	3.0
V	17936647	17936692	3	WBGene00001080	-	0.0	True	0.0	3.0
V	6615638	6615672	2	WBGene00000784	+	0.054	False	0.112137607506	2.0
III	7207553	7207588	2	WBGene00006592	+	0.039	False	0.0873389544688	2.0
IV	7770820	7770873	3	WBGene00001827	-	0.032	False	0.0756829919858	3.0
IV	7770881	7770915	2	WBGene00001827	-	0.631	False	0.773746999077	2.0
IV	7770977	7771009	5	WBGene00001827	-	0.0	True	0.0	5.0
III	7313088	7313135	5	WBGene00018948	+	0.0	True	0.0	5.0
IV	12416941	12417021	5	WBGene00014315	-	0.721	False	0.864548984199	4.0
X	10124532	10124578	9	WBGene00014507	+	0.004	False	0.0130515970516	9.0
III	4879415	4879451	3	WBGene00000204	+	0.003	False	0.0101503184713	3.0
V	10335630	10335671	3	WBGene00000200	-	0.011	False	0.0314488697524	3.0
III	12052447	12052478	2	WBGene00000201	-	0.116	False	0.200452830189	2.0
I	10402453	10402482	2	WBGene00009112	+	0.314	False	0.439170089521	2.0
I	14674687	14674719	2	WBGene00001334	+	0.017	False	0.0449721115538	2.0
I	7602008	7602043	3	WBGene00008419	+	0.0	True	0.0	3.0
I	10553156	10553185	2	WBGene00009119	-	0.968	False	1.0	2.0
I	10553461	10553485	2	WBGene00009119	-	0.968	False	1.0	2.0
I	10553488	10553520	3	WBGene00009119	-	0.232	False	0.345205602241	3.0
II	10544286	10544351	26	WBGene00011304	-	0.0	True	0.0	25.0
V	4862788	4862826	2	WBGene00016511	-	0.027	False	0.0660331491713	2.0
I	15072240	15072267	2	WBGene00198657	+	0.295	False	0.418994652406	2.0
IV	12857930	12857958	2	WBGene00014139	+	0.251	False	0.36549122807	2.0
III	10339079	10339118	3	WBGene00011561	+	0.005	False	0.0159423769508	3.0
V	12045255	12045300	6	WBGene00008645	+	0.0	True	0.0	6.0
II	5379543	5379574	3	WBGene00006434	+	0.024	False	0.0603065279092	3.0
I	9789921	9789951	2	WBGene00000371	+	0.214	False	0.326657471264	2.0
V	15061629	15061673	2	WBGene00004308	-	0.369	False	0.500032653061	2.0
II	12037206	12037251	2	WBGene00006601	-	0.238	False	0.352356744705	2.0
X	11872279	11872317	2	WBGene00014396	-	1.0	False	1.0	2.0
X	11872534	11872586	3	WBGene00014395	+	0.582	False	0.726406015038	3.0
IV	4386367	4386395	5	WBGene00018898	+	0.0	True	0.0	5.0
X	15742049	15742084	3	WBGene00014626	+	1.0	False	1.0	3.0
X	15742087	15742140	9	WBGene00014626	+	0.155	False	0.253030116779	9.0
IV	12005597	12005682	25	WBGene00014625	-	0.546	False	0.69023131842	15.0
V	18412482	18412529	15	WBGene00014623	-	0.0	True	0.0	15.0
V	17120759	17120795	7	WBGene00014622	-	0.004	False	0.0130515970516	7.0
III	778505	778548	2	WBGene00018364	-	0.508	False	0.653072604066	2.0
III	783035	783080	6	WBGene00018364	-	0.0	True	0.0	6.0
III	785679	785706	2	WBGene00018362	+	0.229	False	0.342468468468	2.0
III	786052	786076	2	WBGene00018362	+	0.229	False	0.342468468468	2.0
IV	5409796	5409832	3	WBGene00235383	-	0.003	False	0.0101503184713	3.0
III	4470885	4470959	10	WBGene00014402	-	0.159	False	0.257659548505	8.0
I	16717	16773	3	WBGene00022276	+	0.019	False	0.0495717092338	3.0
IV	9092441	9092470	2	WBGene00003066	-	0.103	False	0.183111111111	2.0
X	16212793	16212833	9	WBGene00009069	+	0.0	True	0.0	9.0
I	10102216	10102260	2	WBGene00197704	-	0.449	False	0.592421261798	2.0
III	9046202	9046273	11	WBGene00011299	-	0.0	True	0.0	11.0
I	13168937	13168988	3	WBGene00009065	+	0.0	True	0.0	3.0
III	11251239	11251269	2	WBGene00012929	+	0.028	False	0.0680402561757	2.0
IV	1110663	1110694	4	WBGene00003893	+	0.062	False	0.124374622356	4.0
IV	1110804	1110843	7	WBGene00003893	+	0.0	True	0.0	7.0
I	3831990	3832038	4	WBGene00018764	+	0.0	True	0.0	4.0
I	8610825	8610870	4	WBGene00009665	+	0.0	True	0.0	4.0
II	2473876	2473945	3	WBGene00018769	-	0.384	False	0.517455098935	2.0
IV	13510452	13510494	4	WBGene00004239	-	0.0	True	0.0	4.0
II	5278251	5278300	6	WBGene00022781	-	0.0	True	0.0	5.0
II	5278345	5278384	3	WBGene00022781	-	0.073	False	0.140804647785	3.0
IV	12134939	12134988	7	WBGene00003010	+	0.0	True	0.0	7.0
I	8821288	8821317	2	WBGene00009456	+	0.232	False	0.345205602241	2.0
X	16617931	16617973	2	WBGene00022916	-	0.737	False	0.877790134529	2.0
III	8013474	8013529	21	WBGene00000508	+	0.0	True	0.0	18.0
X	14816524	14816563	2	WBGene00001329	-	0.249	False	0.364376859504	2.0
I	6967850	6967892	2	WBGene00016261	-	0.05	False	0.105732484076	2.0
II	9593893	9593936	2	WBGene00004050	+	0.668	False	0.812738433349	2.0
II	9595008	9595047	4	WBGene00004050	+	0.001	True	0.00379428571429	4.0
I	7565270	7565302	3	WBGene00012031	+	0.042	False	0.0926511627907	3.0
I	7567620	7567662	5	WBGene00012031	+	0.0	True	0.0	5.0
IV	9768020	9768057	2	WBGene00011748	+	0.081	False	0.152147100424	2.0
II	10198217	10198243	2	WBGene00011038	+	0.63	False	0.772877598152	2.0
II	10198244	10198276	3	WBGene00011038	+	0.048	False	0.102153846154	3.0
IV	9780558	9780656	10	WBGene00011746	+	0.002	True	0.00712064343164	5.0
IV	9780848	9780882	2	WBGene00011746	+	0.991	False	1.0	2.0
IV	9780961	9780993	2	WBGene00011746	+	0.991	False	1.0	2.0
X	6408541	6408567	2	WBGene00003495	-	0.885	False	0.996844783715	2.0
X	6408583	6408660	7	WBGene00003495	-	0.0	True	0.0	5.0
X	6408660	6408689	2	WBGene00003495	-	0.885	False	0.996844783715	2.0
I	6797428	6797478	4	WBGene00004110	+	0.0	True	0.0	4.0
II	7106139	7106173	2	WBGene00004447	+	0.761	False	0.899918076581	2.0
II	7106232	7106257	4	WBGene00004447	+	0.006	False	0.0186168224299	4.0
III	5706046	5706100	2	WBGene00004435	-	0.122	False	0.209593790427	2.0
III	8130116	8130156	2	WBGene00004433	-	0.101	False	0.180643771044	2.0
II	3245941	3245968	2	WBGene00015913	-	0.173	False	0.273830750894	2.0
IV	13777866	13777899	4	WBGene00004430	+	0.0	True	0.0	4.0
III	13508393	13508417	2	WBGene00012109	+	0.021	False	0.0539941916747	2.0
X	8509041	8509067	2	WBGene00019148	+	0.076	False	0.145744404332	2.0
II	7866871	7866894	2	WBGene00011639	-	0.166	False	0.265760096444	2.0
I	5111198	5111226	2	WBGene00022462	-	0.255	False	0.370503282276	2.0
I	5111229	5111275	3	WBGene00022462	-	0.255	False	0.370503282276	2.0
V	17845919	17845960	3	WBGene00013340	-	0.009	False	0.0260392156863	3.0
V	11516625	11516682	2	WBGene00008333	-	0.046	False	0.0988478964401	2.0
I	7503269	7503310	2	WBGene00007042	+	0.069	False	0.134752941176	2.0
I	7503413	7503446	2	WBGene00007042	+	0.069	False	0.134752941176	2.0
III	8639302	8639342	4	WBGene00022998	+	0.976	False	1.0	4.0
III	8639378	8639428	4	WBGene00022998	+	0.976	False	1.0	4.0
III	3317775	3317813	2	WBGene00021816	-	0.179	False	0.281315976331	2.0
III	8737971	8738015	2	WBGene00022719	-	0.512	False	0.656942995169	2.0
III	8741079	8741112	3	WBGene00022719	-	0.026	False	0.0641188486537	3.0
V	1475098	1475139	10	WBGene00006794	+	0.0	True	0.0	10.0
V	1476215	1476241	5	WBGene00006794	+	0.117	False	0.201918128655	5.0
V	1476323	1476351	3	WBGene00006794	+	0.98	False	1.0	3.0
V	1476615	1476707	11	WBGene00006794	+	0.0	True	0.0	7.0
I	1579293	1579359	5	WBGene00005077	+	0.007	False	0.0211272727273	3.0
IV	5159496	5159529	2	WBGene00016057	-	0.096	False	0.173453061224	2.0
IV	8818380	8818407	2	WBGene00012118	+	0.038	False	0.0858231292517	2.0
IV	506817	506842	2	WBGene00021012	-	0.134	False	0.225398353388	2.0
II	9275149	9275200	7	WBGene00007227	-	0.0	True	0.0	7.0
II	9275218	9275249	2	WBGene00007227	-	0.855	False	0.970461538462	2.0
II	9275734	9275769	2	WBGene00007227	-	0.855	False	0.970461538462	2.0
II	9271562	9271603	6	WBGene00007226	-	0.0	True	0.0	6.0
III	9707060	9707089	2	WBGene00006579	+	1.0	False	1.0	2.0
III	9709623	9709657	3	WBGene00006579	+	0.362	False	0.491801534527	3.0
III	9709683	9709727	5	WBGene00006579	+	0.0	True	0.0	5.0
III	9709745	9709799	9	WBGene00006579	+	0.0	True	0.0	9.0
III	9710049	9710081	2	WBGene00006579	+	1.0	False	1.0	2.0
III	9710124	9710178	4	WBGene00006579	+	0.029	False	0.0700218181818	4.0
II	5771715	5771762	4	WBGene00002053	+	0.0	True	0.0	4.0
II	5771905	5771928	2	WBGene00002053	+	0.347	False	0.474578784758	2.0
I	8698207	8698275	2	WBGene00006577	-	0.02	False	0.0517738791423	2.0
V	12523692	12523734	2	WBGene00007552	-	0.114	False	0.198027468934	2.0
V	11027245	11027298	5	WBGene00007554	-	0.0	True	0.0	5.0
III	12446502	12446575	3	WBGene00013038	-	0.161	False	0.260265368229	2.0
IV	6121525	6121567	5	WBGene00006974	+	0.0	True	0.0	5.0
III	8805692	8805730	2	WBGene00006975	+	0.994	False	1.0	2.0
III	8805743	8805785	2	WBGene00006975	+	0.994	False	1.0	2.0
III	8805949	8805996	8	WBGene00006975	+	0.0	True	0.0	8.0
III	8806038	8806070	2	WBGene00006975	+	0.994	False	1.0	2.0
III	8806085	8806143	7	WBGene00006975	+	0.0	True	0.0	6.0
III	9004711	9004742	2	WBGene00006977	+	0.079	False	0.149553813257	2.0
II	12300227	12300254	2	WBGene00013270	+	0.024	False	0.0603065279092	2.0
III	5151921	5151954	4	WBGene00021901	-	0.0	True	0.0	4.0
X	1084316	1084343	2	WBGene00019365	-	0.031	False	0.0738439461883	2.0
III	4946870	4946893	2	WBGene00016139	+	0.657	False	0.802664213431	2.0
III	4946920	4946948	3	WBGene00016139	+	0.041	False	0.090898163606	3.0
IV	14773710	14773743	3	WBGene00044258	-	0.003	False	0.0101503184713	3.0
X	6557301	6557332	2	WBGene00020504	+	0.036	False	0.0822857142857	2.0
X	2240041	2240072	2	WBGene00020507	+	0.08	False	0.150909090909	2.0
IV	2497411	2497509	7	WBGene00022089	+	0.007	False	0.0211272727273	4.0
IV	2497558	2497587	2	WBGene00022089	+	0.93	False	1.0	2.0
V	1097823	1097873	2	WBGene00021742	+	0.043	False	0.0937668308703	2.0
I	7718883	7718927	5	WBGene00014349	-	0.17	False	0.27004784689	5.0
X	16300080	16300136	7	WBGene00014495	+	0.013	False	0.0362308499475	7.0
I	10432956	10432993	2	WBGene00003902	-	0.606	False	0.750016775396	2.0
I	10435694	10435748	6	WBGene00003902	-	0.0	True	0.0	6.0
X	13522425	13522483	2	WBGene00003903	-	0.842	False	0.958984562607	2.0
X	13522772	13522811	5	WBGene00003903	-	0.0	True	0.0	5.0
X	13522814	13522848	3	WBGene00003903	-	0.074	False	0.142320057929	3.0
X	13523009	13523047	3	WBGene00003903	-	0.074	False	0.142320057929	3.0
III	5453051	5453086	3	WBGene00003901	+	0.014	False	0.0386930280957	3.0
IV	7396731	7396773	3	WBGene00016739	+	0.419	False	0.555321357285	3.0
IV	7397003	7397061	6	WBGene00016739	+	0.0	True	0.0	6.0
IV	7397153	7397186	4	WBGene00016739	+	0.035	False	0.0804152249135	4.0
IV	7397250	7397277	3	WBGene00016739	+	0.419	False	0.555321357285	3.0
II	8725045	8725121	4	WBGene00011312	+	0.041	False	0.090898163606	3.0
II	8725355	8725398	3	WBGene00011312	+	0.041	False	0.090898163606	3.0
X	12937697	12937740	4	WBGene00010376	+	0.325	False	0.451464435146	4.0
I	8364134	8364168	2	WBGene00008887	-	0.016	False	0.0427525150905	2.0
III	6250355	6250393	2	WBGene00020437	+	0.878	False	0.989799660441	2.0
III	6251400	6251452	3	WBGene00020437	+	0.091	False	0.166228335626	3.0
III	6251467	6251511	6	WBGene00020437	+	0.0	True	0.0	6.0
II	8186992	8187037	2	WBGene00000377	+	0.026	False	0.0641188486537	2.0
X	7144451	7144479	2	WBGene00016913	-	0.043	False	0.0937668308703	2.0
IV	7709199	7709234	2	WBGene00017999	-	0.121	False	0.20814507772	2.0
I	3869002	3869038	7	WBGene00020185	+	0.0	True	0.0	7.0
X	11603888	11603940	4	WBGene00001502	-	0.0	True	0.0	4.0
IV	7578655	7578690	4	WBGene00017993	-	0.001	True	0.00379428571429	4.0
I	12526813	12526847	2	WBGene00010770	+	0.045	False	0.097328990228	2.0
II	2254024	2254054	2	WBGene00018781	+	0.137	False	0.229282923756	2.0
IV	11955215	11955239	3	WBGene00014095	+	0.401	False	0.535742454728	3.0
IV	11955289	11955323	2	WBGene00014095	+	0.999	False	1.0	2.0
IV	11955420	11955456	6	WBGene00014095	+	0.0	True	0.0	6.0
IV	11955478	11955528	5	WBGene00014095	+	0.038	False	0.0858231292517	4.0
V	8267565	8267594	4	WBGene00000219	-	0.004	False	0.0130515970516	4.0
V	8268810	8268833	2	WBGene00000219	-	0.708	False	0.853585111212	2.0
IV	6883840	6883875	2	WBGene00020234	-	0.057	False	0.116814814815	2.0
X	10078565	10078595	2	WBGene00000749	+	0.049	False	0.103948881789	2.0
III	7329744	7329793	5	WBGene00018953	-	0.0	True	0.0	5.0
III	7330023	7330074	5	WBGene00018953	-	0.0	True	0.0	5.0
III	7330112	7330141	6	WBGene00018953	-	0.0	True	0.0	6.0
X	13221380	13221413	2	WBGene00000217	-	0.126	False	0.214936416185	2.0
X	6792293	6792351	5	WBGene00000216	+	0.001	True	0.00379428571429	5.0
X	6792575	6792603	6	WBGene00000216	+	0.0	True	0.0	6.0
V	9203958	9204000	2	WBGene00000215	+	0.329	False	0.455591240876	2.0
V	9204391	9204415	2	WBGene00000215	+	0.329	False	0.455591240876	2.0
II	163085	163120	3	WBGene00001340	+	0.015	False	0.0408196721311	3.0
II	169916	169947	3	WBGene00001340	+	0.015	False	0.0408196721311	3.0
V	5771714	5771755	4	WBGene00018424	+	0.0	True	0.0	4.0
X	6034539	6034582	4	WBGene00002023	-	0.0	True	0.0	4.0
III	5953220	5953262	5	WBGene00017775	+	0.0	True	0.0	5.0
III	5948116	5948143	2	WBGene00017777	-	0.066	False	0.130525688757	2.0
IV	8822962	8823000	4	WBGene00000691	-	0.02	False	0.0517738791423	4.0
